PACKAGE_NAME	PACKAGE_VERS	HOLDER	0	MAPPED_NAME	MAPPED_VERS	1	Y	NATIV	2006-08-16 16:49:27.419138
Java2 1.3 SDK	1.3.1.05.00	HOLDER	0	JAVA 2 SDK	1.3.1.05.00	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.3 SDK	1.3.1.06.00	HOLDER	0	JAVA 2 SDK	1.3.1.06.00	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.3 SDK for HP-UX	1.3.1.06.00	HOLDER	0	JAVA 2 SDK	1.3.1.06.00	1	N	NATIV	2006-08-16 16:49:27.419138
No Description Available	1.3.1_06	HOLDER	0	JAVA 2 SDK	1.3.1.06.00	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.3 SDK for HP-UX	1.3.1.13.00	HOLDER	0	JAVA 2 SDK	1.3.1.13.00	1	N	NATIV	2006-08-16 16:49:27.419138
J2SDK 1.4 development tools	1.4.1,REV=2002.09.30.05.41	HOLDER	0	JAVA 2 SDK	1.4	1	N	NATIV	2006-08-16 16:49:27.419138
J2SDK 1.4 development tools (64-bit)	1.4.2,REV=2003.11.18.14.31	HOLDER	0	JAVA 2 SDK	1.4	1	N	NATIV	2006-08-16 16:49:27.419138
J2SDK 1.4 runtime environment	1.4.1,REV=2002.09.30.05.41	HOLDER	0	JAVA 2 SDK	1.4	1	N	NATIV	2006-08-16 16:49:27.419138
J2SDK 1.4 runtime environment (64-bit)	1.4.2,REV=2003.11.18.14.31	HOLDER	0	JAVA 2 SDK	1.4	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.4 SDK for HP-UX	1.4.2.00.00	HOLDER	0	JAVA 2 SDK	1.4.2.00.00	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	B.01.02	HOLDER	0	JAVA DEVELOPMENT KIT	1.02	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java* (S800)	B.01.03	HOLDER	0	JAVA DEVELOPMENT KIT	1.03	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	B.01.03	HOLDER	0	JAVA DEVELOPMENT KIT	1.03	1	N	NATIV	2006-08-16 16:49:27.419138
JDK 1.2 development tools	1.2.1,REV=1999.08.12.15.07	HOLDER	0	JAVA DEVELOPMENT KIT	1.2.1	1	N	NATIV	2006-08-16 16:49:27.419138
JDK 1.2 development tools	1.2.2,REV=2003.03.05.09.18	HOLDER	0	JAVA DEVELOPMENT KIT	1.2.2	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java* (S800)	C.01.15.02	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.15.02	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.15.02	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.15.02	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java* (S800)	C.01.15.05	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.15.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.15.05	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.15.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.16.00	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.16.00	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.17.00	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.17.00	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java* (S800)	C.01.17.02	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.17.02	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.17.02	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.17.02	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java* (S700 & S800)	C.01.18.00	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.00	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.18.00	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.00	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java*	C.01.18.03	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.03	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.18.03	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.03	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.18.04	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.04	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java*	C.01.18.05	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java Developers Kit	C.01.18.05	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.05	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX Development Kit for Java*	C.01.18.07	HOLDER	0	JAVA DEVELOPMENT KIT	C.01.18.07	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), Distribution License	1.2.2.02.00	HOLDER	0	JAVA	1.2.2.02	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.02.00	HOLDER	0	JAVA	1.2.2.02	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.04.01	HOLDER	0	JAVA	1.2.2.04.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), Distribution License	1.2.2.05.00	HOLDER	0	JAVA	1.2.2.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.05.00	HOLDER	0	JAVA	1.2.2.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE for HP-UX (700/800), PA1.1 + PA2.0 Add On	1.2.2.05.00	HOLDER	0	JAVA	1.2.2.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), Distribution License	1.2.2.07.00	HOLDER	0	JAVA	1.2.2.07	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.07.00	HOLDER	0	JAVA	1.2.2.07	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), Distribution License	1.2.2.08.00	HOLDER	0	JAVA	1.2.2.08	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.08.00	HOLDER	0	JAVA	1.2.2.08	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.09.00	HOLDER	0	JAVA	1.2.2.09	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE for HP-UX (700/800), PA1.1 + PA2.0 Add On	1.2.2.09.00	HOLDER	0	JAVA	1.2.2.09	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), Distribution License	1.2.2.11.01	HOLDER	0	JAVA	1.2.2.11.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.11.01	HOLDER	0	JAVA	1.2.2.11.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE (700/800), PA1.1 Portable	1.2.2.13.00	HOLDER	0	JAVA	1.2.2.13	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), Distribution License	1.3.0.01	HOLDER	0	JAVA	1.3.0.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), PA1.1 Portable	1.3.0.01	HOLDER	0	JAVA	1.3.0.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), Distribution License	1.3.0.01.02	HOLDER	0	JAVA	1.3.0.01.02	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), PA1.1 Portable	1.3.0.01.02	HOLDER	0	JAVA	1.3.0.01.02	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), Distribution License	1.3.1.01.00relea	HOLDER	0	JAVA	1.3.1.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), PA1.1 Portable	1.3.1.01.00relea	HOLDER	0	JAVA	1.3.1.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java 2 RTE 1.3 (700/800), PA1.1 Portable	1.3.1.02.01	HOLDER	0	JAVA	1.3.1.02.01	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.3 RTE 1.3	1.3.1.05.00	HOLDER	0	JAVA	1.3.1.05	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.3 RTE 1.3	1.3.1.06.00	HOLDER	0	JAVA	1.3.1.06	1	N	NATIV	2006-08-16 16:49:27.419138
Java2 1.4 RTE	1.4.0.01.00	HOLDER	0	JAVA	1.4.0.01	1	N	NATIV	2006-08-16 16:49:27.419138
Commercial Log Device	1.0.5 for Solari	HOLDER	0	VERITAS ACCELERATOR FOR NFS	1.0.5	1	N	NATIV	2006-08-16 16:49:27.419138
VERITAS Accelerator for NFS	1.0.5 for Solaris 2.5, 2.5.1 & 2	HOLDER	0	VERITAS ACCELERATOR FOR NFS	1.0.5	1	N	NATIV	2006-08-16 16:49:27.419138
Group Membership and Atomic Broadcast	1.1.2	HOLDER	0	VERITAS GROUP MEMBERSHIP AND ATOMIC BROADCAST	1.1.2	1	N	NATIV	2006-08-16 16:49:27.419138
Group Membership and Atomic Broadcast	1.3.0	HOLDER	0	VERITAS GROUP MEMBERSHIP AND ATOMIC BROADCAST	1.3.0	1	N	NATIV	2006-08-16 16:49:27.419138
Group Membership and Atomic Broadcast	2.0	HOLDER	0	VERITAS GROUP MEMBERSHIP AND ATOMIC BROADCAST	2.0	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	1.1.1d	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	1.1.1d	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	2.0a	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.0a	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	2.0b	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.0b	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	2.1	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.1	1	N	NATIV	2006-08-16 16:49:27.419138
SunSoft's Solstice DiskSuite Tool	4.0,REV=1.0	HOLDER	0	SOLSTICE DISKSUITE TOOL	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
SunSoft's Solstice DiskSuite Tool	4.0,REV=1.0,PATC	HOLDER	0	SOLSTICE DISKSUITE TOOL	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
SunSoft's Solstice DiskSuite Tool	4.1-FCS,REV=6.0	HOLDER	0	SOLSTICE DISKSUITE TOOL	4.1	1	N	NATIV	2006-08-16 16:49:27.419138
SunSoft's Solstice DiskSuite	4.0,REV=1.0	HOLDER	0	SOLSTICE DISKSUITE	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
SunSoft's Solstice DiskSuite	4.0,REV=1.0,PATC	HOLDER	0	SOLSTICE DISKSUITE	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
SunSoft's Solstice DiskSuite	4.1-FCS,REV=6.0	HOLDER	0	SOLSTICE DISKSUITE	4.1	1	N	NATIV	2006-08-16 16:49:27.419138
VERITAS Cluster Server Cluster Manager	4	HOLDER	0	VERITAS CLUSTER SERVER MANAGER	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Acrobat 6.0.1 Professional - English, Fran-ais, Deutsch	006.000.001	HOLDER	0	ADOBE ACROBAT PROFESSIONAL	006.000.001	1	Y	NATIV	2006-08-16 16:49:27.419138
Acrobat	5	HOLDER	0	ADOBE ACROBAT STANDARD	5.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Adobe After Effects 6.0	6	HOLDER	0	ADOBE AFTER EFFECTS	6.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Adobe Photoshop Album 2.0 Edition D-couverte	2.00.000	HOLDER	0	ADOBE PHOTOSHOP ALBUM	2.00.000	1	Y	NATIV	2006-08-16 16:49:27.419138
Adobe Photoshop Album Starter Edition	1	HOLDER	0	ADOBE PHOTOSHOP ALBUM	1.0	1	Y	NATIV	2006-08-16 16:49:27.419138
BroadVision 1:1 Commerce  (BVSNcwa)	7	HOLDER	0	BROADVISION - BROADVISION ONE-TO-ONE COMMERCE	7.0	1	Y	NATIV	2006-08-16 16:49:27.419138
mobile PhoneTools	2.2	HOLDER	0	BVRP MOBILE PHONETOOLS	2.2	1	Y	NATIV	2006-08-16 16:49:27.419138
ANI	4	HOLDER	0	CISCO ANI	4.0	1	Y	NATIV	2006-08-16 16:49:27.419138
ANI Device Factory	4	HOLDER	0	CISCO ANI	4.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Configuration Transport Services	2	HOLDER	0	CISCO CONFIGURATION TRANSPORT SERVICES	2.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Contract Connection	3	HOLDER	0	CISCO CONTRACT CONNECTION	3.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Event Distribution System	3	HOLDER	0	CISCO EVENT DISTRIBUTION SYSTEM	3.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Job and Resource Management Services	2	HOLDER	0	CISCO JOB AND RESOURCE MANAGEMENT SERVICES	2.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Cisco Systems VPN Client 4.0.2 (D)	4	HOLDER	0	CISCO VPN CLIENT	4.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Cisco Systems VPN Client 4.0.3 (D)	4	HOLDER	0	CISCO VPN CLIENT	4.0	1	Y	NATIV	2006-08-16 16:49:27.419138
ArcGIS ArcObjects Developer Kit	1	HOLDER	0	ENVIRONMENTAL SYSTEM RESEARCH INSTITUTE INC. - ARCGIS ARCOBJECTS	1.0	1	Y	NATIV	2006-08-16 16:49:27.419138
SoftBench Software Developer's Kit S800 10.x	C.05.25	HOLDER	0	HP SOFTBENCH SOFTWARE DEVELOPERS KIT	C.05.25	1	Y	NATIV	2006-08-16 16:49:27.419138
MC/ServiceGuard & SG-OPS Edition A.11.09	1	HOLDER	0	HP MC/SERVICEGUARD	A.11.09	1	Y	NATIV	2006-08-16 16:49:27.419138
Hyperion - Essbase - MaxL	""	HOLDER	0	HYPERION ESSBASE SERVER	*	1	Y	NATIV	2006-08-16 16:49:27.419138
IBM WebSphere Studio Application Developer 5	5	HOLDER	0	IBM WEBSPHERE STUDIO APPLICATION DEVELOPER	5.0	1	Y	NATIV	2006-08-16 16:49:27.419138
IBM WebSphere Studio Application Developer Integration Edition T	5	HOLDER	0	IBM WEBSPHERE STUDIO APPLICATION DEVELOPER	5.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Informatica- PowerPlug(TM) for ERP v5.1	5.10.0000	HOLDER	0	INFORMATICA POWERPLUG	5.10.0000	1	Y	NATIV	2006-08-16 16:49:27.419138
LeCroy ScopeExplorer	2.2	HOLDER	0	LECROY SCOPEEXPLORER	2.2	1	Y	NATIV	2006-08-16 16:49:27.419138
Ideal Administration	4.7	HOLDER	0	POINTDEV IDEAL ADMINISTRATION	4.7	1	Y	NATIV	2006-08-16 16:49:27.419138
Director 8.5 Shockwave Studio	0	HOLDER	0	MACROMEDIA DIRECTOR SHOCKWAVE STUDIO	8.5	1	Y	NATIV	2006-08-16 16:49:27.419138
Microsoft Visual Basic 6.0 -dition Entreprise (Fran-ais)	""	HOLDER	0	MICROSOFT VISUAL BASIC ENTERPRISE EDITION	6.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Microsoft Visual Studio 6.0 -dition Professionnelle (Fran-ais)	""	HOLDER	0	MICROSOFT VISUAL STUDIO PROFESSIONAL EDITION	6.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Microsoft Visual Basic 6.0 -dition Professionnelle (Fran-ais)	""	HOLDER	0	MICROSOFT VISUAL BASIC PROFESSIONAL EDITION	6.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Access 97-SR2	8	HOLDER	0	MICROSOFT ACCESS	8.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Microsoft Access 2000	9	HOLDER	0	MICROSOFT ACCESS	9.0	1	Y	NATIV	2006-08-16 16:49:27.419138
NI LabVIEW Advanced Analysis 7.0	7	HOLDER	0	NATIONAL INSTRUMENTS LABVIEW	7.0	1	Y	NATIV	2006-08-16 16:49:27.419138
NetIQ Endpoint	4	HOLDER	0	NETIQ ENDPOINT	4.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Netscape Enterprise Server 2.0 Media/Mnls for 10.2 HP Servers	2	HOLDER	0	NETSCAPE ENTERPRISE SERVER	2.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Veritas Volume Manager Storage Administrator	3.2,REV=07.27.2001.19.47	HOLDER	0	VERITAS VOLUME MANAGER STORAGE ADMINISTRATOR	3.2	1	N	NATIV	2006-08-16 16:49:27.419138
WinZip	8	HOLDER	0	WINZIP	8.0	1	Y	NATIV	2006-08-16 16:49:27.419138
WinZip 7.0	7	HOLDER	0	WINZIP	7.0	1	Y	NATIV	2006-08-16 16:49:27.419138
Adobe Acrobat 4.0, 5.0	5	HOLDER	0	ADOBE ACROBAT READER	5.0	1	N	NATIV	2006-08-16 16:49:27.419138
Acrobat Reader	4	HOLDER	0	ADOBE ACROBAT READER	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Acrobat 4.0 ME	4	HOLDER	0	ADOBE ACROBAT READER	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Acrobat 5.05 (Full)	1	HOLDER	0	ADOBE ACROBAT READER	1.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Acrobat 6.0 Standard - English, Fran-ais, Deutsch	006.000.000	HOLDER	0	ADOBE ACROBAT READER	6.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Reader 6.0 - English Version	6	HOLDER	0	ADOBE ACROBAT READER	6.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Reader 6.0.1 - Fran-ais	006.000.001	HOLDER	0	ADOBE ACROBAT READER	6.0.1	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Reader	6	HOLDER	0	ADOBE ACROBAT READER	6.0	1	N	NATIV	2006-08-16 16:49:27.419138
Adobe Reader 6.0 CE	6	HOLDER	0	ADOBE ACROBAT READER	6.0	1	N	NATIV	2006-08-16 16:49:27.419138
Perl 5.6	1	HOLDER	0	PERL	5.6	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.01	HOLDER	0	HP OPENGLDEVKIT	B.10.20.01	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.04	HOLDER	0	HP OPENGLDEVKIT	B.10.20.04	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.05	HOLDER	0	HP OPENGLDEVKIT	B.10.20.05	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.06	HOLDER	0	HP OPENGLDEVKIT	B.10.20.06	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.07	HOLDER	0	HP OPENGLDEVKIT	B.10.20.07	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.08	HOLDER	0	HP OPENGLDEVKIT	B.10.20.08	1	N	NATIV	2006-08-16 16:49:27.419138
HP-UX OpenGL 3D Graphics API Developer's Kit	B.10.20.09	HOLDER	0	HP OPENGLDEVKIT	B.10.20.09	1	N	NATIV	2006-08-16 16:49:27.419138
InterVideo WinDVD4	4	HOLDER	0	INTERVIDEO WINDVD	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
InterVideo XPack (Combo)	4	HOLDER	0	INTERVIDEO WINDVD	4.0	1	N	NATIV	2006-08-16 16:49:27.419138
Visual Studio	6	HOLDER	0	MICROSOFT VISUAL STUDIO	6.0	1	N	NATIV	2006-08-16 16:49:27.419138
ACTERNA CORBA Support package	3.0F4	HOLDER	0	ACTERNA CORBA SUPPORT PACKAGE	3.0F4	1	N	NATIV	2006-08-16 16:49:27.419138
ACTERNA CORBA Support package	3.0F4	HOLDER	0	ACTERNA CORBA SUPPORT PACKAGE	3.0F4	1	N	NATIV	2006-08-16 16:49:27.419138
ACTERNA CORBA Support package	3.2F5	HOLDER	0	ACTERNA CORBA SUPPORT PACKAGE	3.2F5	1	N	NATIV	2006-08-16 16:49:27.419138
ACTERNA CORBA Support package	3.2F5	HOLDER	0	ACTERNA CORBA SUPPORT PACKAGE	3.2F5	1	N	NATIV	2006-08-16 16:49:27.419138
Acterna CORBA Support package	4.0F1	HOLDER	0	ACTERNA CORBA SUPPORT PACKAGE	4.0F1	1	N	NATIV	2006-08-16 16:49:27.419138
Acterna CORBA Support package	4.0F1	HOLDER	0	ACTERNA CORBA SUPPORT PACKAGE	4.0F1	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Connection Server	R3-7_40	HOLDER	0	ACTERNA NETANALYST CONNECTION SERVER	R3-7_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Connection Server	R4-0_40	HOLDER	0	ACTERNA NETANALYST CONNECTION SERVER	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Connection Server	R4-0_40	HOLDER	0	ACTERNA NETANALYST CONNECTION SERVER	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Connection Server	R4-5_00	HOLDER	0	ACTERNA NETANALYST CONNECTION SERVER	R4-5_00	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Connection Server	R4-5_00	HOLDER	0	ACTERNA NETANALYST CONNECTION SERVER	R4-5_00	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst	R3-7_40	HOLDER	0	ACTERNA NETANALYST CONTROL PACKAGE	R3-7_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst	R4-0_40	HOLDER	0	ACTERNA NETANALYST CONTROL PACKAGE	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Control package	R4-0_40	HOLDER	0	ACTERNA NETANALYST CONTROL PACKAGE	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst	R4-5_00	HOLDER	0	ACTERNA NETANALYST CONTROL PACKAGE	R4-5_00	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Control package	R4-5_00	HOLDER	0	ACTERNA NETANALYST CONTROL PACKAGE	R4-5_00	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Statistics Server	R3-7_40	HOLDER	0	ACTERNA NETANALYST STATISTICS SERVER	R3-7_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Statistics Server	R4-0_40	HOLDER	0	ACTERNA NETANALYST STATISTICS SERVER	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Statistics Server	R4-0_40	HOLDER	0	ACTERNA NETANALYST STATISTICS SERVER	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Statistics Server	R4-5_00	HOLDER	0	ACTERNA NETANALYST STATISTICS SERVER	R4-5_00	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Statistics Server	R4-5_00	HOLDER	0	ACTERNA NETANALYST STATISTICS SERVER	R4-5_00	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Thin Client	R3-7_40	HOLDER	0	ACTERNA NETANALYST THIN CLIENT	R3-7_40	1	N	NATIV	2006-08-16 16:49:27.419138
NetAnalyst Thin Client	R4-0_40	HOLDER	0	ACTERNA NETANALYST THIN CLIENT	R4-0_40	1	N	NATIV	2006-08-16 16:49:27.419138
No Description Available	R4.1.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GATEWAY MANAGER	4.1.2	1	N	NATIV	2006-08-16 16:49:27.419138
Brixton Gateway Manager	R4.1.3.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GATEWAY MANAGER	4.1.3.2	1	N	NATIV	2006-08-16 16:49:27.419138
No Description Available	R4.1.3.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GATEWAY MANAGER	4.1.3.2	1	N	NATIV	2006-08-16 16:49:27.419138
Complete BRIXTON Product Release 96.2 ON/MPS	96.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GATEWAY SERVER	6.2	1	N	NATIV	2006-08-16 16:49:27.419138
No Description Available	R4.1.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GRAPHICAL MANAGEMENT INTERFACE	4.1.2	1	N	NATIV	2006-08-16 16:49:27.419138
Brixton Graphical Management Interface	R4.1.3.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GRAPHICAL MANAGEMENT INTERFACE	4.1.3.2	1	N	NATIV	2006-08-16 16:49:27.419138
No Description Available	R4.1.3.2	HOLDER	0	ALEBRA TECHNOLOGIES INC. BRIXTON GRAPHICAL MANAGEMENT INTERFACE	4.1.3.2	1	N	NATIV	2006-08-16 16:49:27.419138
FileSave is a backup and restore utility	5.1.3	HOLDER	0	AT&T CORPORATION FILESAVE	5.1.3	1	N	NATIV	2006-08-16 16:49:27.419138
Backup and Restore Utility	5.2	HOLDER	0	AT&T CORPORATION FILESAVE	5.2	1	N	NATIV	2006-08-16 16:49:27.419138
FileSave	5.2	HOLDER	0	AT&T CORPORATION FILESAVE	5.2	1	N	NATIV	2006-08-16 16:49:27.419138
FileSave is a backup and restore utility	5.2	HOLDER	0	AT&T CORPORATION FILESAVE	5.2	1	N	NATIV	2006-08-16 16:49:27.419138
MQTOOLS contains tools, templates & docn for the ITS M&Q Service	2.0a	HOLDER	0	MQTOOLS ITS TOOLS FOR IBM MQSERIES	2.0a	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	1.1.1d	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	1.1.1d	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	2.0a	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.0a	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	2.0b	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.0b	1	N	NATIV	2006-08-16 16:49:27.419138
UNIX Fault Management Agent	2.0b	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.0b	1	N	NATIV	2006-08-16 16:49:27.419138
UNIX Fault Management Agent (ITS - TAS)	2.0b	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.0b	1	N	NATIV	2006-08-16 16:49:27.419138
UFMA is used to provide fault alerting to EMS's from UNIX system	2.1	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.1	1	N	NATIV	2006-08-16 16:49:27.419138
UNIX Fault Management Agent	2.1	HOLDER	0	UNIX FAULT MANAGEMENT AGENT	2.1	1	N	NATIV	2006-08-16 16:49:27.419138
BEA MessageQ v4.0A management for CCP	4.0A.15.14-Jul-9	HOLDER	0	BEA MESSAGEQ MANAGER	4.0A	1	N	NATIV	2006-08-16 16:49:27.419138
